Pattern,Metric_Success,Metric_Unsuccess,Diff,AbsDiff
BHFH,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
HCHF,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
HCFB,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
HEFB,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
FDHC,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
EFCF,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
BCHB,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
HBCF,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
EDFD,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
HBDB,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
BFBE,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
HFBH,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
BHBD,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
EHF,0.0,0.000157612693075549,-0.000157612693075549,0.000157612693075549
EHB,0.0,0.000157612693075549,-0.000157612693075549,0.000157612693075549
CECDC,0.000473881821164291,0.000631446011366028,-0.00015756419020173702,0.00015756419020173702
HBH,0.000473054110112441,0.000630450772302196,-0.00015739666218975498,0.00015739666218975498
BFCBC,0.000364524477818685,0.000210482003788676,0.00015404247403000897,0.00015404247403000897
DCECB,0.000364524477818685,0.000210482003788676,0.00015404247403000897,0.00015404247403000897
FBCDC,0.000364524477818685,0.000210482003788676,0.00015404247403000897,0.00015404247403000897
CFCBCFC,0.000109549023187876,0.000263518498998629,-0.000153969475810753,0.000153969475810753
CEFB,0.000364205849145937,0.000210315999789684,0.000153889849356253,0.000153889849356253
DCFD,0.000364205849145937,0.000210315999789684,0.000153889849356253,0.000153889849356253
DBCE,0.000364205849145937,0.000210315999789684,0.000153889849356253,0.000153889849356253
BDBFB,0.000109357343345605,0.000263102504735845,-0.00015374516139023998,0.00015374516139023998
CBCBE,0.000109357343345605,0.000263102504735845,-0.00015374516139023998,0.00015374516139023998
EDCED,0.000109357343345605,0.000263102504735845,-0.00015374516139023998,0.00015374516139023998
FECE,0.000109261754743781,0.000262894999737105,-0.000153633244993324,0.000153633244993324
CEFE,0.000109261754743781,0.000262894999737105,-0.000153633244993324,0.000153633244993324
BCBCBC,0.000583749863183625,0.000737268945178787,-0.00015351908199516204,0.00015351908199516204
FBE,0.000582220443215312,0.000735525901019228,-0.00015330545780391593,0.00015330545780391593
CFDC,0.000728411698291874,0.000578368999421631,0.000150042698870243,0.000150042698870243
CDED,0.000728411698291874,0.000578368999421631,0.000150042698870243,0.000150042698870243
BDBC,0.00069199111337728,0.000841263999158736,-0.00014927288578145599,0.00014927288578145599
CDCEDCE,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
BCFCDCB,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
BCBCDCB,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
CDCDCBD,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
CECBCBC,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
FCBCFCD,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
CDCDCBC,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
CDBCDCD,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
DCBDFDB,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
DECBCFC,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
CECBCFC,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
BCFCFCB,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
DCECDCB,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
DCDCBDC,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
CBCDBCB,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
CDECBCF,0.000146065364250502,0.0,0.000146065364250502,0.000146065364250502
BDFD,0.000619149943548093,0.000473210999526789,0.00014593894402130402,0.00014593894402130402
ECFCFC,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CBCECD,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CBCECB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CBCFBC,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CDBCDB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
BCBFCD,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
EDEBEC,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
BCFBCF,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
BCBDCB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
FCFCDC,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
FCECFC,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
EBECDC,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
DBDFDB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
DEDEDB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
DEDBED,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
BCDCEB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
BFCBCD,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CECDCB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CECDCE,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
BDBCDC,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
BCFCDE,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
DBCDFB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CDCEBC,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CDCECB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
BCFCBD,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CDEBCD,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CBDFDB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CDCEBE,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CEDEDE,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
DCEDCE,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
DECBCD,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
FCBDCD,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
DCEDED,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CEDECF,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
DCEFCB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CBFCDB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CECFCB,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
BDBDCD,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
DCBCBD,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
ECDECD,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
BCDCED,0.000145937465795906,0.0,0.000145937465795906,0.000145937465795906
CDFCF,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BCDEF,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BCDFC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
HCDCH,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BECBE,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BECBC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BCDBF,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EDCBD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DBDCF,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
HCDCB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
HCDCD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DCDFC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DCDBF,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DCBEC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EDEBC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EFCBD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EDCEF,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EDEBD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DCBHC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
CECBD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
ECDCF,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
CFCBG,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
FDCFC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DCEDB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DEDBD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
FCGCB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BDEBD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BDCED,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BEDEC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DEBEC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DEBCD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
FDBDF,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
ECECB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
CFCFD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BEDCE,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
GBCDC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
GCBCD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DBDED,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
GCBCB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BFBCB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EBCDB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BCEDC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EBECB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EBEBC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EBCEC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EBCFB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DFBDB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
FCEDE,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
CFBFC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
CFBDC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
FCBEC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
EDECF,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BCBDE,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
DBFCB,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BCFBD,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
BCBGC,0.000145809791127474,0.0,0.000145809791127474,0.000145809791127474
HBDH,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
DFDF,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
BHDB,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
FCGC,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
DBEF,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
FGCB,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
BFCE,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
HCDB,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
FHFH,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
DBFD,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
FBCE,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
CFDE,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
BHBC,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
FDBG,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
FEDE,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
CBCG,0.000145682339658374,0.0,0.000145682339658374,0.000145682339658374
BGF,0.000145555110803828,0.0,0.000145555110803828,0.000145555110803828
GDE,0.000145555110803828,0.0,0.000145555110803828,0.000145555110803828
DCEC,0.00127472047201078,0.00141963299858036,-0.0001449125265695799,0.0001449125265695799
CED,0.00334776754848804,0.00320479142586949,0.00014297612261854982,0.00014297612261854982
BDCD,0.00101977637760862,0.00115673799884326,-0.00013696162123464002,0.00013696162123464002
DFDB,0.000764832283206468,0.000630947999369052,0.00013388428383741594,0.00013388428383741594
BCBFC,0.000291619582254948,0.000157861502841507,0.00013375807941344098,0.00013375807941344098
ECFCB,0.000291619582254948,0.000157861502841507,0.00013375807941344098,0.00013375807941344098
ECBCB,0.000291619582254948,0.000157861502841507,0.00013375807941344098,0.00013375807941344098
EDBC,0.000291364679316749,0.000157736999842263,0.00013362767947448602,0.00013362767947448602
CFCBDC,0.000182421832244883,0.000315972405076623,-0.00013355057283174,0.00013355057283174
CFDF,0.000182102924572968,0.000315473999684526,-0.000133371075111558,0.000133371075111558
CBEB,0.000182102924572968,0.000315473999684526,-0.000133371075111558,0.000133371075111558
BFCD,0.000655570528462687,0.00052578999947421,0.00012978052898847696,0.00012978052898847696
BCBE,0.000291364679316749,0.000420631999579368,-0.00012926732026261896,0.00012926732026261896
EBCD,0.000764832283206468,0.000893842999106157,-0.00012901071589968907,0.00012901071589968907
CFCBD,0.000400976925600554,0.00052620500947169,-0.00012522808387113602,0.00012522808387113602
ECDCE,0.000437429373382422,0.000315723005683014,0.000121706367699408,0.000121706367699408
CDFD,0.000437047018975124,0.000315473999684526,0.00012157301929059802,0.00012157301929059802
DFCB,0.000509888188804312,0.000630947999369052,-0.00012105981056473997,0.00012105981056473997
BDED,0.000509888188804312,0.000630947999369052,-0.00012105981056473997,0.00012105981056473997
FBCF,0.000509888188804312,0.000630947999369052,-0.00012105981056473997,0.00012105981056473997
FBCB,0.000509888188804312,0.000630947999369052,-0.00012105981056473997,0.00012105981056473997
CBCFCBC,0.000328647069563629,0.000210814799198903,0.000117832270364726,0.000117832270364726
EDBED,0.000328072030036816,0.000210482003788676,0.00011759002624814002,0.00011759002624814002
EBCF,0.000327785264231343,0.000210315999789684,0.00011746926444165901,0.00011746926444165901
BHCD,0.000327785264231343,0.000210315999789684,0.00011746926444165901,0.00011746926444165901
CEBCD,0.000145809791127474,0.000263102504735845,-0.000117292713608371,0.000117292713608371
CBCDF,0.000145809791127474,0.000263102504735845,-0.000117292713608371,0.000117292713608371
FCBF,0.000145682339658374,0.000262894999737105,-0.00011721266007873102,0.00011721266007873102
BHCB,0.000145682339658374,0.000262894999737105,-0.00011721266007873102,0.00011721266007873102
FCBH,0.000145682339658374,0.000262894999737105,-0.00011721266007873102,0.00011721266007873102
DHDC,0.000145682339658374,0.000262894999737105,-0.00011721266007873102,0.00011721266007873102
HEF,0.000145555110803828,0.000262687821792581,-0.00011713271098875297,0.00011713271098875297
BCFBC,0.000255167134473079,0.000368343506630183,-0.000113176372157104,0.000113176372157104
BDFB,0.000254944094402156,0.000368052999631947,-0.00011310890522979098,0.00011310890522979098
DBCF,0.000728411698291874,0.000841263999158736,-0.000112852300866862,0.000112852300866862
EDC,0.00294749099377751,0.00283702847535988,0.00011046251841762998,0.00011046251841762998
BCBCFCB,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CDCECBC,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CBCFBCF,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
BCFCDCE,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
DCDCBCD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CBCDCEB,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CBCDCEC,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
DBCBCBD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
DCFCDCB,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
BCDCDCB,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CBCBFCD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
BCDCEDE,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CDCDCFC,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CDCBDFD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CDCBDCD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CDCBDBD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CDCBCBD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CDCBCEC,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
FCFCBCB,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
FCDCBCD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
DEDEDBE,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
BCFCBCB,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
EDEDEDB,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
DEDEDEB,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CDBCDCB,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CDCBCFC,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
FCBCDCD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
BCDCFCB,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CECDCBC,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
DCBCFCD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
CFCFCDC,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
DCBCBCD,0.000109549023187876,0.0,0.000109549023187876,0.000109549023187876
DCDE,0.000582729358633499,0.000473210999526789,0.00010951835910671004,0.00010951835910671004
CDCECE,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
DBDCDC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CBCFDB,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
DBDCBD,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
BCBCEC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
DCDCBF,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CEFCBC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
BCEDCE,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
FCDCDB,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CFBCFC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CBCBCE,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CBCEDE,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
EDEDBE,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
FCFCDE,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
BCBCBF,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CBCDBD,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
BCDBFB,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CDCDFD,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
DCBHCD,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
BCFDBC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
DCDFDB,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
DCEDCD,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CFCECF,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CBDCDB,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CBDBCD,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
FDBDFD,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
BDBDBC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
ECDBCD,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
FDBCDC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
FDBCBC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
BDCFCD,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CFCDEC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
BCECDC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
BCECFC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
FCBCEC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
DCECEC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
BDBCDF,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
DCBCEC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
DCBECB,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CBCDBF,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
ECDEDE,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
FDCDCB,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
ECECBC,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
CDCBDF,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
DCBCBF,0.000109453099346929,0.0,0.000109453099346929,0.000109453099346929
EBCEB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
DBCFD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
DBFBC,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
DFBCD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CBHCD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CDBCE,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CFBDB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CDBDE,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
EDEFC,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
EBCFC,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
EBDBE,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
EBEBD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CBFDC,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CFDBD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
FBCFD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CDCBH,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
DCFDC,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
ECBDC,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
ECBDB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
BCDEB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
FDCBD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
BCECF,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
FDBCB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
BFBCF,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
BFBCD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
DEDBC,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CEDCD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
BFDCB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
BECDE,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
FEBCF,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CFECB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
ECFCE,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
ECFBC,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
ECFDB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CFDCB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
BECDB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
ECDBD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
FHFHF,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
GBCDB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CBDED,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
CDEDB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
DBCEC,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
GCFDB,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
DBFCD,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
HFHFH,0.000109357343345605,0.0,0.000109357343345605,0.000109357343345605
ECFD,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
EDFB,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
EFBF,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
EDCF,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
CDFE,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
BFDF,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
CFBH,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
DHBD,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
CFEB,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
DCBG,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
DBHB,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
HBCB,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
DBEC,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
BDHB,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
CFED,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
CFEH,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
FDFB,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
FDED,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
CBFE,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
FDEC,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
BDCH,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
DFBF,0.000109261754743781,0.0,0.000109261754743781,0.000109261754743781
BEH,0.000109166333102871,0.0,0.000109166333102871,0.000109166333102871
GBE,0.000109166333102871,0.0,0.000109166333102871,0.000109166333102871
HDF,0.000109166333102871,0.0,0.000109166333102871,0.000109166333102871
EHD,0.000109166333102871,0.0,0.000109166333102871,0.000109166333102871
GDF,0.000109166333102871,0.0,0.000109166333102871,0.000109166333102871
HDE,0.000109166333102871,0.0,0.000109166333102871,0.000109166333102871
DBDBDB,0.000364843664489766,0.000473958607614934,-0.00010911494312516802,0.00010911494312516802
CFBC,0.000837673453035655,0.000946421999053578,-0.00010874854601792292,0.00010874854601792292
BFBC,0.000473467603889718,0.000368052999631947,0.00010541460425777101,0.00010541460425777101
EDBE,0.000473467603889718,0.000368052999631947,0.00010541460425777101,0.00010541460425777101
FBDB,0.000473467603889718,0.000368052999631947,0.00010541460425777101,0.00010541460425777101
DBH,0.000473054110112441,0.000367762950509614,0.00010529115960282703,0.00010529115960282703
DBFB,0.000473467603889718,0.000578368999421631,-0.00010490139553191296,0.00010490139553191296
CDCBDC,0.000364843664489766,0.000263310337563852,0.00010153332692591403,0.00010153332692591403
BDBDC,0.000364524477818685,0.000263102504735845,0.00010142197308283998,0.00010142197308283998
DFCF,0.000364205849145937,0.000262894999737105,0.00010131084940883197,0.00010131084940883197
